order_id,customer_id,shop_id,ordered_at,status,channel,discount_copper
ORD-003027,WIZ-18530,SHP-01,2024-08-12T10:32:34Z,completed,courier_owl,0
ORD-003028,WIZ-04567,SHP-02,2024-08-12T16:40:58Z,completed,in_store,0
ORD-003029,WIZ-02247,SHP-02,2024-08-12T15:37:12Z,completed,in_store,0
ORD-003030,WIZ-14256,SHP-12,2024-08-12T09:06:39Z,Completed,in_store,0
ORD-003031,WIZ-12967,SHP-07,2024-08-12T11:11:43Z,completed,in_store,0
ORD-003032,WIZ-01936,SHP-08,2024-08-12T10:22:15Z,completed,in_store,0
ORD-003033,WIZ-05161,SHP-11,2024-08-12T16:48:21Z,completed,courier_owl,0
ORD-003034,WIZ-18696,SHP-11,2024-08-12T12:52:43Z,completed,in_store,0
ORD-003035,WIZ-04307,SHP-09,2024-08-12 11:07:53,completed,courier_owl,0
ORD-003036,WIZ-14595,SHP-03,2024-08-12T15:01:40Z,completed,in_store,0
ORD-003037,WIZ-08019,SHP-08,2024-08-12 15:18:37,completed,in_store,0
ORD-003038,WIZ-09878,SHP-07,2024-08-12T12:15:56Z,completed,in_store,0
ORD-003039,WIZ-14897,SHP-15,2024-08-12 15:56:03,completed,in_store,0
ORD-003040,WIZ-19089,SHP-06,2024-08-12T17:39:07Z,completed,courier_owl,0
ORD-003041,WIZ-17446,SHP-04,2024-08-12T15:17:35Z,Completed,in_store,0
ORD-003042,WIZ-01232,SHP-07,2024-08-12 13:42:32,completed,courier_owl,0
ORD-003043,WIZ-06314,SHP-07,2024-08-12T17:17:57Z,completed,in_store,0
ORD-003044,WIZ-03281,SHP-15,2024-08-12T09:03:27Z,Completed,in_store,0
ORD-003045,WIZ-09715,SHP-08,2024-08-12T08:42:17Z,completed,in_store,0
ORD-003046,WIZ-16280,SHP-02,2024-08-12T18:53:31Z,completed,courier_owl,225
ORD-003047,WIZ-06360,SHP-11,2024-08-12T12:25:06Z,Completed,in_store,0
ORD-003048,WIZ-06947,SHP-01,2024-08-12 14:57:16,completed,in_store,250
ORD-003049,WIZ-18692,SHP-02,2024-08-12T16:54:47Z,Completed,marketplace,0
ORD-003050,WIZ-08506,SHP-15,2024-08-12T14:32:30Z,Completed,courier_owl,0
ORD-003051,WIZ-14214,SHP-12,2024-08-12T15:45:14Z,Completed,in_store,0
ORD-003052,WIZ-09414,SHP-08,2024-08-12T11:20:16Z,completed,in_store,0
ORD-003053,WIZ-04501,SHP-04,2024-08-12 13:15:45,COMPLETED,in_store,0
ORD-003054,WIZ-07399,SHP-11,2024-08-12T15:06:44Z,Completed,courier_owl,0
ORD-003055,WIZ-06657,SHP-09,2024-08-12 11:32:02,Completed,in_store,0
ORD-003056,WIZ-11420,SHP-03,2024-08-12T16:56:37Z,completed,courier_owl,0
ORD-003057,WIZ-01490,SHP-06,2024-08-12T14:07:19Z,completed,in_store,0
ORD-003058,WIZ-14257,SHP-02,2024-08-12T13:16:23Z,completed,in_store,0
ORD-003059,WIZ-09319,SHP-10,2024-08-12 16:29:37,completed,marketplace,0
ORD-003060,WIZ-19783,SHP-04,2024-08-12T10:09:47Z,returned,in_store,0
ORD-003061,WIZ-10842,SHP-06,2024-08-12T12:16:24Z,COMPLETED,marketplace,0
ORD-003062,WIZ-16078,SHP-03,2024-08-12T16:14:04Z,completed,marketplace,0
ORD-003063,WIZ-01503,SHP-05,2024-08-12T15:31:27Z,completed,in_store,0
ORD-003064,WIZ-07828,SHP-08,2024-08-12T12:35:41Z,completed,marketplace,0
ORD-003065,WIZ-09616,SHP-10,2024-08-12T14:48:24Z,completed,marketplace,0
ORD-003066,WIZ-07457,SHP-14,2024-08-12T17:28:09Z,completed,marketplace,0
ORD-003067,WIZ-04685,SHP-14,2024-08-12T17:55:00Z,completed,in_store,0
ORD-003068,WIZ-02915,SHP-03,2024-08-12T12:08:00Z,COMPLETED,in_store,0
ORD-003069,WIZ-12360,SHP-04,2024-08-12T14:20:56Z,completed,in_store,98
ORD-003070,WIZ-08019,SHP-10,2024-08-12T13:43:59Z,completed,marketplace,0
ORD-003071,WIZ-04492,SHP-05,2024-08-12 13:20:14,COMPLETED,in_store,0
ORD-003072,WIZ-03651,SHP-14,2024-08-12 13:48:26,completed,courier_owl,0
ORD-003073,WIZ-05520,SHP-08,2024-08-13 10:07:43,completed,marketplace,0
ORD-003074,WIZ-00606,SHP-11,2024-08-13 11:52:56,Cancelled,marketplace,0
ORD-003075,WIZ-01106,SHP-04,2024-08-13T16:28:24Z,COMPLETED,in_store,0
ORD-003076,WIZ-15102,SHP-07,2024-08-13T12:15:44Z,completed,marketplace,0
ORD-003077,WIZ-13422,SHP-08,2024-08-13 15:12:49,completed,courier_owl,0
ORD-003078,WIZ-08626,SHP-01,2024-08-13T14:45:02Z,completed,in_store,0
ORD-003079,WIZ-09918,SHP-03,2024-08-13T16:18:27Z,completed,in_store,0
ORD-003080,WIZ-04439,SHP-06,2024-08-13T13:36:00Z,completed,in_store,0
ORD-003081,WIZ-10403,SHP-15,2024-08-13 10:07:28,completed,in_store,0
ORD-003082,WIZ-00236,SHP-02,2024-08-13T16:48:34Z,completed,courier_owl,0
ORD-003083,WIZ-09263,SHP-10,2024-08-13T13:32:04Z,RETURNED,in_store,0
ORD-003084,WIZ-17869,SHP-02,2024-08-13 13:12:53,completed,marketplace,0
ORD-003085,WIZ-06795,SHP-06,2024-08-13T11:43:32Z,completed,in_store,0
ORD-003086,WIZ-10634,SHP-01,2024-08-13T16:56:02Z,completed,in_store,0
ORD-003087,WIZ-10390,SHP-02,2024-08-13 11:04:16,completed,in_store,0
ORD-003088,WIZ-16721,SHP-10,2024-08-13T15:48:12Z,completed,in_store,0
ORD-003089,WIZ-09590,SHP-12,2024-08-13 13:54:04,COMPLETED,marketplace,0
ORD-003090,WIZ-14598,SHP-03,2024-08-13 11:33:42,COMPLETED,in_store,0
ORD-003091,WIZ-17058,SHP-02,2024-08-13T12:55:31Z,completed,in_store,0
ORD-003092,WIZ-02447,SHP-15,2024-08-13T16:56:15Z,COMPLETED,courier_owl,0
ORD-003093,WIZ-11515,SHP-04,2024-08-13 16:04:38,completed,marketplace,0
ORD-003094,WIZ-09694,SHP-08,2024-08-13 15:06:17,completed,in_store,0
ORD-003095,WIZ-12064,SHP-15,2024-08-13 11:41:27,Completed,marketplace,0
ORD-003096,WIZ-14663,SHP-10,2024-08-13 15:03:16,Completed,marketplace,0
ORD-003097,WIZ-18131,SHP-03,2024-08-13T15:44:36Z,completed,marketplace,0
ORD-003098,WIZ-18530,SHP-01,2024-08-13 10:25:45,returned,marketplace,0
ORD-003099,WIZ-03386,SHP-06,2024-08-13 13:26:07,completed,marketplace,0
ORD-003100,WIZ-01754,SHP-07,2024-08-13T10:55:43Z,completed,in_store,0
ORD-003101,WIZ-12994,SHP-14,2024-08-13T10:19:49Z,completed,in_store,0
ORD-003102,WIZ-11960,SHP-04,2024-08-13T14:43:08Z,Completed,marketplace,0
ORD-003103,WIZ-09130,SHP-02,2024-08-13T11:04:18Z,completed,courier_owl,0
ORD-003104,WIZ-12030,SHP-03,2024-08-13 11:29:35,completed,courier_owl,300
ORD-003105,WIZ-17011,SHP-05,2024-08-13T13:03:28Z,Completed,in_store,0
ORD-003106,WIZ-10607,SHP-15,2024-08-13T15:37:01Z,COMPLETED,in_store,100
ORD-003107,WIZ-14741,SHP-07,2024-08-13T08:58:57Z,completed,in_store,0
ORD-003108,WIZ-12791,SHP-04,2024-08-13T13:27:14Z,Completed,marketplace,0
ORD-003109,WIZ-18490,SHP-04,2024-08-13 09:25:58,COMPLETED,in_store,0
ORD-003110,WIZ-16297,SHP-09,2024-08-13T14:42:00Z,completed,in_store,0
ORD-003111,WIZ-16552,SHP-08,2024-08-13T15:28:08Z,completed,courier_owl,0
ORD-003112,WIZ-07666,SHP-10,2024-08-13T13:24:17Z,completed,in_store,0
ORD-003113,WIZ-18377,SHP-15,2024-08-13T16:51:20Z,completed,in_store,350
ORD-003114,WIZ-17582,SHP-11,2024-08-13 15:24:54,completed,courier_owl,0
ORD-003115,WIZ-17977,SHP-07,2024-08-13T13:57:42Z,Completed,in_store,0
ORD-003116,WIZ-08506,SHP-13,2024-08-13T09:15:39Z,completed,in_store,250
ORD-003117,WIZ-18402,SHP-13,2024-08-13T13:50:56Z,Completed,in_store,0
ORD-003118,WIZ-10860,SHP-11,2024-08-13T17:44:12Z,returned,in_store,0
ORD-003119,WIZ-15620,SHP-15,2024-08-13T10:08:22Z,COMPLETED,in_store,500
ORD-003120,WIZ-12888,SHP-04,2024-08-13 09:55:11,Completed,in_store,400
ORD-003121,WIZ-06313,SHP-06,2024-08-13T15:54:15Z,Completed,in_store,0
ORD-003122,WIZ-06932,SHP-04,2024-08-13T13:50:22Z,completed,courier_owl,0
ORD-003123,WIZ-14253,SHP-01,2024-08-13T11:24:09Z,COMPLETED,marketplace,0
ORD-003124,WIZ-17449,SHP-09,2024-08-13T14:27:34Z,completed,courier_owl,0
ORD-003125,WIZ-17993,SHP-02,2024-08-13 12:55:10,Cancelled,in_store,0
ORD-003126,WIZ-04985,SHP-02,2024-08-13T12:13:20Z,completed,in_store,0
ORD-003127,WIZ-08935,SHP-02,2024-08-13T15:23:21Z,Completed,in_store,0
ORD-003128,WIZ-02002,SHP-09,2024-08-13T14:51:23Z,completed,in_store,0
ORD-003129,WIZ-16111,SHP-09,2024-08-13T09:12:03Z,Completed,in_store,0
ORD-003130,WIZ-13797,SHP-03,2024-08-13T15:21:17Z,completed,in_store,0
ORD-003131,WIZ-06314,SHP-09,2024-08-13T10:39:05Z,completed,marketplace,0
ORD-003132,WIZ-01003,SHP-02,2024-08-13 17:59:05,Completed,in_store,0
ORD-003133,WIZ-02880,SHP-03,2024-08-13T13:20:55Z,COMPLETED,in_store,0
ORD-003134,WIZ-03933,SHP-05,2024-08-13T14:24:11Z,completed,marketplace,0
ORD-003135,WIZ-03518,SHP-08,2024-08-13T12:20:35Z,completed,in_store,0
ORD-003136,WIZ-01003,SHP-10,2024-08-13T12:49:33Z,completed,in_store,0
ORD-003137,WIZ-17454,SHP-01,2024-08-13T11:47:28Z,completed,in_store,0
ORD-003138,WIZ-14903,SHP-03,2024-08-14 14:03:30,completed,in_store,0
ORD-003139,WIZ-00027,SHP-02,2024-08-14T12:43:53Z,completed,in_store,0
ORD-003140,WIZ-09217,SHP-06,2024-08-14T12:50:44Z,completed,in_store,0
ORD-003141,WIZ-08418,SHP-07,2024-08-14T10:11:56Z,completed,in_store,0
ORD-003142,WIZ-12967,SHP-11,2024-08-14T16:45:27Z,completed,in_store,0
ORD-003143,WIZ-05400,SHP-13,2024-08-14T18:22:42Z,returned,in_store,250
ORD-003144,WIZ-06640,SHP-15,2024-08-14T13:30:50Z,completed,in_store,0
ORD-003145,WIZ-14974,SHP-14,2024-08-14T16:54:41Z,completed,courier_owl,0
ORD-003146,WIZ-08506,SHP-07,2024-08-14T16:37:57Z,completed,in_store,0
ORD-003147,WIZ-19265,SHP-01,2024-08-14 15:33:02,completed,in_store,0
ORD-003148,WIZ-13384,SHP-03,2024-08-14T16:14:43Z,Completed,courier_owl,275
ORD-003149,WIZ-11289,SHP-03,2024-08-14 14:11:30,COMPLETED,courier_owl,0
ORD-003150,WIZ-08469,SHP-07,2024-08-14 14:09:05,returned,courier_owl,0
ORD-003151,WIZ-01955,SHP-12,2024-08-14 10:31:29,completed,in_store,0
ORD-003152,WIZ-00037,SHP-08,2024-08-14T09:59:22Z,RETURNED,marketplace,0
ORD-003153,WIZ-07302,SHP-07,2024-08-14 12:38:07,completed,marketplace,0
ORD-003154,WIZ-15443,SHP-12,2024-08-14 13:41:40,completed,marketplace,0
ORD-003155,WIZ-10729,SHP-03,2024-08-14 17:19:59,completed,marketplace,0
ORD-003156,WIZ-15106,SHP-01,2024-08-14T10:19:47Z,completed,in_store,0
ORD-003157,WIZ-10419,SHP-06,2024-08-14T13:10:46Z,cancelled,in_store,0
ORD-003158,WIZ-04492,SHP-05,2024-08-14 10:01:04,Completed,in_store,200
ORD-003159,WIZ-05373,SHP-08,2024-08-14T12:29:01Z,Completed,in_store,0
ORD-003160,WIZ-03699,SHP-12,2024-08-14 09:20:27,returned,in_store,75
ORD-003161,WIZ-00063,SHP-03,2024-08-14T09:37:07Z,completed,courier_owl,0
ORD-003162,WIZ-06578,SHP-05,2024-08-14 09:19:17,completed,in_store,0
ORD-003163,WIZ-03904,SHP-08,2024-08-14 09:22:30,Completed,in_store,0
ORD-003164,WIZ-11141,SHP-11,2024-08-14T14:23:44Z,Returned,in_store,0
ORD-003165,WIZ-18826,SHP-10,2024-08-14T11:37:03Z,completed,in_store,425
ORD-003166,WIZ-13945,SHP-01,2024-08-14 15:55:44,COMPLETED,marketplace,250
ORD-003167,WIZ-02449,SHP-03,2024-08-14T17:47:47Z,Completed,in_store,475
ORD-003168,WIZ-05658,SHP-06,2024-08-14 10:23:29,completed,in_store,0
ORD-003169,WIZ-02729,SHP-14,2024-08-14 13:01:46,Completed,in_store,0
ORD-003170,WIZ-12589,SHP-15,2024-08-14T11:03:24Z,Completed,courier_owl,0
ORD-003171,WIZ-06607,SHP-08,2024-08-14T18:09:44Z,Completed,in_store,0
ORD-003172,WIZ-12967,SHP-09,2024-08-14 11:35:40,completed,in_store,0
ORD-003173,WIZ-01452,SHP-01,2024-08-14 14:25:11,Completed,courier_owl,0
ORD-003174,WIZ-00559,SHP-09,2024-08-14 16:47:37,completed,in_store,0
ORD-003175,WIZ-06601,SHP-13,2024-08-14 13:46:03,COMPLETED,in_store,0
ORD-003176,WIZ-07716,SHP-13,2024-08-14T14:31:13Z,returned,marketplace,0
ORD-003177,WIZ-16828,SHP-14,2024-08-14 12:49:10,completed,courier_owl,0
ORD-003178,WIZ-06093,SHP-09,2024-08-14T12:12:36Z,completed,in_store,0
ORD-003179,WIZ-16280,SHP-03,2024-08-14 12:59:11,completed,courier_owl,150
ORD-003180,WIZ-06577,SHP-04,2024-08-14 14:24:25,completed,in_store,0
ORD-003181,WIZ-14553,SHP-03,2024-08-14T10:15:16Z,RETURNED,marketplace,0
ORD-003182,WIZ-16145,SHP-11,2024-08-14T08:45:59Z,Completed,marketplace,0
ORD-003183,WIZ-06163,SHP-02,2024-08-14 11:47:33,completed,in_store,0
ORD-003184,WIZ-17263,SHP-12,2024-08-14 13:08:24,COMPLETED,marketplace,0
ORD-003185,WIZ-17278,SHP-04,2024-08-14 16:03:58,completed,courier_owl,75
ORD-003186,WIZ-14547,SHP-09,2024-08-14T12:08:33Z,returned,in_store,0
ORD-003187,WIZ-03690,SHP-03,2024-08-14T15:03:04Z,Completed,in_store,0
ORD-003188,WIZ-16104,SHP-14,2024-08-14T12:37:25Z,cancelled,courier_owl,0
ORD-003189,WIZ-17042,SHP-11,2024-08-14 15:46:45,Completed,courier_owl,0
ORD-003190,WIZ-10267,SHP-14,2024-08-14 17:33:59,completed,in_store,0
ORD-003191,WIZ-13601,SHP-14,2024-08-14T13:55:26Z,completed,in_store,0
ORD-003192,WIZ-12160,SHP-07,2024-08-14 15:41:21,completed,marketplace,0
ORD-003193,WIZ-13396,SHP-11,2024-08-14T11:20:48Z,returned,courier_owl,0
ORD-003194,WIZ-13401,SHP-15,2024-08-14T11:37:32Z,completed,marketplace,0
ORD-003195,WIZ-10653,SHP-06,2024-08-14 09:25:51,completed,in_store,0
ORD-003196,WIZ-18302,SHP-02,2024-08-14 18:22:36,completed,courier_owl,0
ORD-003197,WIZ-00964,SHP-07,2024-08-14 12:27:48,completed,in_store,0
ORD-003198,WIZ-02999,SHP-10,2024-08-14T17:30:32Z,COMPLETED,in_store,450
ORD-003199,WIZ-11854,SHP-03,2024-08-14T14:22:28Z,completed,in_store,0
ORD-003200,WIZ-10249,SHP-09,2024-08-14 13:32:55,completed,courier_owl,225
ORD-003201,WIZ-11222,SHP-14,2024-08-15 11:21:11,COMPLETED,in_store,0
ORD-003202,WIZ-07051,SHP-14,2024-08-15T10:28:40Z,COMPLETED,in_store,0
ORD-003203,WIZ-13929,SHP-07,2024-08-15T13:20:27Z,Returned,in_store,0
ORD-003204,WIZ-03325,SHP-08,2024-08-15T14:28:07Z,completed,marketplace,0
ORD-003205,WIZ-16723,SHP-14,2024-08-15T11:17:47Z,completed,in_store,0
ORD-003206,WIZ-02035,SHP-04,2024-08-15T14:10:18Z,completed,in_store,0
ORD-003207,WIZ-11073,SHP-11,2024-08-15 14:40:57,completed,in_store,0
ORD-003208,WIZ-03668,SHP-05,2024-08-15T12:14:01Z,completed,in_store,0
ORD-003209,WIZ-04690,SHP-08,2024-08-15 15:19:17,returned,in_store,0
ORD-003210,WIZ-15210,SHP-04,2024-08-15T18:42:53Z,completed,courier_owl,0
ORD-003211,WIZ-19755,SHP-01,2024-08-15 12:47:04,Completed,in_store,0
ORD-003212,WIZ-12352,SHP-10,2024-08-15T18:59:04Z,completed,in_store,0
ORD-003213,WIZ-11949,SHP-05,2024-08-15T13:18:32Z,COMPLETED,courier_owl,0
ORD-003214,WIZ-00673,SHP-02,2024-08-15T13:57:52Z,completed,in_store,0
ORD-003215,WIZ-06169,SHP-12,2024-08-15 11:39:46,completed,in_store,0
ORD-003216,WIZ-18151,SHP-02,2024-08-15T10:09:01Z,completed,in_store,0
ORD-003217,WIZ-14666,SHP-05,2024-08-15T11:16:24Z,completed,courier_owl,0
ORD-003218,WIZ-12878,SHP-14,2024-08-15T15:31:35Z,completed,in_store,0
ORD-003219,WIZ-16098,SHP-04,2024-08-15 10:09:18,Returned,courier_owl,0
ORD-003220,WIZ-07934,SHP-09,2024-08-15T14:01:33Z,completed,courier_owl,0
ORD-003221,WIZ-01003,SHP-01,2024-08-15T17:16:40Z,completed,in_store,0
ORD-003222,WIZ-13797,SHP-02,2024-08-15T14:56:47Z,completed,courier_owl,0
ORD-003223,WIZ-12098,SHP-01,2024-08-15T09:54:43Z,Completed,marketplace,0
ORD-003224,WIZ-00729,SHP-02,2024-08-15 15:55:36,completed,courier_owl,175
ORD-003225,WIZ-19271,SHP-06,2024-08-15 18:00:08,completed,marketplace,0
ORD-003226,WIZ-12611,SHP-10,2024-08-15T12:30:12Z,completed,in_store,0
ORD-003227,WIZ-00128,SHP-06,2024-08-15T12:33:16Z,completed,marketplace,0
ORD-003228,WIZ-12967,SHP-08,2024-08-15T11:30:23Z,completed,marketplace,0
ORD-003229,WIZ-08787,SHP-10,2024-08-15 17:31:20,completed,in_store,425
ORD-003230,WIZ-01003,SHP-01,2024-08-15 12:11:53,completed,in_store,0
ORD-003231,WIZ-12044,SHP-04,2024-08-15T12:00:05Z,Completed,marketplace,0
ORD-003232,WIZ-13748,SHP-09,2024-08-15 18:41:32,completed,courier_owl,0
ORD-003233,WIZ-07729,SHP-04,2024-08-15T13:06:12Z,Completed,in_store,0
ORD-003234,WIZ-02064,SHP-11,2024-08-15T09:30:35Z,Completed,in_store,0
ORD-003235,WIZ-06399,SHP-09,2024-08-15T15:01:28Z,Completed,marketplace,0
ORD-003236,WIZ-12152,SHP-04,2024-08-15T10:55:21Z,COMPLETED,in_store,75
ORD-003237,WIZ-17120,SHP-05,2024-08-15T14:07:44Z,completed,in_store,0
ORD-003238,WIZ-13459,SHP-04,2024-08-15T11:57:57Z,cancelled,courier_owl,0
ORD-003239,WIZ-07220,SHP-09,2024-08-15T14:54:05Z,completed,in_store,0
ORD-003240,WIZ-04858,SHP-13,2024-08-15T14:04:32Z,Completed,courier_owl,0
ORD-003241,WIZ-19483,SHP-13,2024-08-15T17:28:04Z,completed,courier_owl,0
ORD-003242,WIZ-17080,SHP-03,2024-08-15T13:10:51Z,completed,in_store,0
ORD-003243,WIZ-11823,SHP-05,2024-08-15T18:45:05Z,Cancelled,in_store,0
ORD-003244,WIZ-08027,SHP-10,2024-08-15 16:23:21,completed,in_store,0
ORD-003245,WIZ-01313,SHP-15,2024-08-15T12:02:30Z,completed,in_store,0
ORD-003246,WIZ-16866,SHP-02,2024-08-15 11:02:15,completed,in_store,0
ORD-003247,WIZ-06781,SHP-13,2024-08-15 14:26:10,Completed,courier_owl,0
ORD-003248,WIZ-03134,SHP-02,2024-08-15T14:40:11Z,COMPLETED,courier_owl,0
ORD-003249,WIZ-19767,SHP-13,2024-08-15T13:36:09Z,COMPLETED,in_store,0
ORD-003250,WIZ-06911,SHP-07,2024-08-15 14:53:37,Completed,in_store,0
ORD-003251,WIZ-17346,SHP-01,2024-08-15T17:04:02Z,COMPLETED,in_store,0
ORD-003252,WIZ-07983,SHP-01,2024-08-15T11:58:15Z,completed,in_store,475
ORD-003253,WIZ-09168,SHP-04,2024-08-15 12:46:25,completed,in_store,0
ORD-003254,WIZ-10360,SHP-08,2024-08-15 14:18:46,completed,marketplace,0
ORD-003255,WIZ-04925,SHP-11,2024-08-15T13:06:36Z,COMPLETED,marketplace,100
ORD-003256,WIZ-11111,SHP-14,2024-08-15 12:44:37,cancelled,marketplace,0
ORD-003257,WIZ-08617,SHP-02,2024-08-15T12:17:45Z,completed,courier_owl,0
ORD-003258,WIZ-19415,SHP-04,2024-08-15T14:44:45Z,completed,marketplace,0
ORD-003259,WIZ-12967,SHP-07,2024-08-15 13:33:57,COMPLETED,in_store,0
ORD-003260,WIZ-08851,SHP-14,2024-08-15 13:39:16,completed,in_store,0
ORD-003261,WIZ-10605,SHP-01,2024-08-15 13:29:32,completed,in_store,0
ORD-003262,WIZ-14718,SHP-04,2024-08-15T14:29:38Z,Completed,in_store,0
ORD-003263,WIZ-02401,SHP-13,2024-08-15T12:31:55Z,Completed,courier_owl,0
ORD-003264,WIZ-14174,SHP-07,2024-08-15T16:38:13Z,Cancelled,courier_owl,0
ORD-003265,WIZ-13157,SHP-13,2024-08-16T14:51:56Z,RETURNED,marketplace,0
ORD-003266,WIZ-14994,SHP-01,2024-08-16 17:49:36,Completed,in_store,0
ORD-003267,WIZ-01946,SHP-04,2024-08-16 17:35:22,Completed,in_store,0
ORD-003268,WIZ-07580,SHP-05,2024-08-16T10:42:48Z,completed,marketplace,0
ORD-003269,WIZ-18663,SHP-05,2024-08-16 18:28:47,completed,marketplace,0
ORD-003270,WIZ-08867,SHP-03,2024-08-16 13:07:58,COMPLETED,in_store,0
ORD-003271,WIZ-18826,SHP-11,2024-08-16 09:59:03,completed,marketplace,0
ORD-003272,WIZ-07851,SHP-05,2024-08-16T14:49:59Z,COMPLETED,in_store,0
ORD-003273,WIZ-19910,SHP-01,2024-08-16T14:47:33Z,completed,in_store,200
ORD-003274,WIZ-11308,SHP-09,2024-08-16T14:07:05Z,completed,in_store,0
ORD-003275,WIZ-15772,SHP-11,2024-08-16 18:01:33,completed,in_store,0
ORD-003276,WIZ-08402,SHP-10,2024-08-16 10:49:27,completed,in_store,0
ORD-003277,WIZ-10390,SHP-02,2024-08-16T19:10:59Z,completed,in_store,0
ORD-003278,WIZ-08614,SHP-01,2024-08-16T13:33:18Z,completed,in_store,0
ORD-003279,WIZ-00758,SHP-04,2024-08-16 12:31:01,completed,courier_owl,0
ORD-003280,WIZ-13640,SHP-08,2024-08-16T11:32:25Z,COMPLETED,in_store,0
ORD-003281,WIZ-04212,SHP-10,2024-08-16T11:55:28Z,completed,in_store,0
ORD-003282,WIZ-00968,SHP-05,2024-08-16T16:48:33Z,completed,in_store,0
ORD-003283,WIZ-15095,SHP-04,2024-08-16 16:24:43,completed,in_store,0
ORD-003284,WIZ-12967,SHP-09,2024-08-16T14:19:32Z,completed,in_store,0
ORD-003285,WIZ-10515,SHP-03,2024-08-16 16:18:21,completed,in_store,0
ORD-003286,WIZ-00715,SHP-12,2024-08-16T09:19:19Z,completed,in_store,0
ORD-003287,WIZ-18355,SHP-10,2024-08-16 13:26:17,completed,marketplace,0
ORD-003288,WIZ-13553,SHP-15,2024-08-16 13:56:00,completed,in_store,0
ORD-003289,WIZ-00953,SHP-11,2024-08-16T15:59:48Z,completed,in_store,0
ORD-003290,WIZ-11620,SHP-06,2024-08-16T15:33:24Z,completed,in_store,0
ORD-003291,WIZ-13736,SHP-07,2024-08-16 13:58:16,cancelled,courier_owl,0
ORD-003292,WIZ-07813,SHP-15,2024-08-16T17:15:39Z,COMPLETED,in_store,0
ORD-003293,WIZ-03234,SHP-02,2024-08-16 13:10:02,completed,in_store,0
ORD-003294,WIZ-04631,SHP-05,2024-08-16 15:08:31,completed,in_store,0
ORD-003295,WIZ-19783,SHP-14,2024-08-16T12:01:53Z,COMPLETED,marketplace,0
ORD-003296,WIZ-16280,SHP-02,2024-08-16T14:33:54Z,completed,in_store,0
ORD-003297,WIZ-17087,SHP-03,2024-08-16T17:13:39Z,completed,marketplace,300
ORD-003298,WIZ-06354,SHP-11,2024-08-16T09:43:38Z,completed,in_store,0
ORD-003299,WIZ-05784,SHP-01,2024-08-16T10:02:59Z,completed,courier_owl,0
ORD-003300,WIZ-18801,SHP-05,2024-08-16T16:59:33Z,COMPLETED,marketplace,0
ORD-003301,WIZ-03129,SHP-09,2024-08-16T18:51:25Z,completed,in_store,0
ORD-003302,WIZ-06021,SHP-02,2024-08-16T13:22:09Z,completed,courier_owl,0
ORD-003303,WIZ-13255,SHP-11,2024-08-16T13:28:32Z,completed,in_store,0
ORD-003304,WIZ-13165,SHP-14,2024-08-16T10:34:55Z,completed,in_store,0
ORD-003305,WIZ-07039,SHP-02,2024-08-16T12:29:58Z,COMPLETED,in_store,0
ORD-003306,WIZ-06318,SHP-15,2024-08-16 14:11:41,RETURNED,in_store,0
ORD-003307,WIZ-09897,SHP-01,2024-08-16T10:38:22Z,completed,marketplace,0
ORD-003308,WIZ-14385,SHP-01,2024-08-16T14:13:07Z,COMPLETED,in_store,0
ORD-003309,WIZ-07562,SHP-08,2024-08-16T14:40:38Z,completed,in_store,0
ORD-003310,WIZ-02337,SHP-06,2024-08-16 14:15:47,completed,marketplace,0
ORD-003311,WIZ-14325,SHP-04,2024-08-16T09:05:24Z,completed,marketplace,0
ORD-003312,WIZ-18371,SHP-03,2024-08-16 12:11:07,completed,marketplace,0
ORD-003313,WIZ-05622,SHP-06,2024-08-16T13:29:20Z,completed,marketplace,0
ORD-003314,WIZ-19274,SHP-09,2024-08-16T14:29:38Z,completed,in_store,0
ORD-003315,WIZ-09320,SHP-08,2024-08-16 10:17:44,completed,in_store,0
ORD-003316,WIZ-07335,SHP-02,2024-08-16T18:21:53Z,completed,in_store,0
ORD-003317,WIZ-02092,SHP-08,2024-08-16T13:35:48Z,completed,marketplace,0
ORD-003318,WIZ-18990,SHP-09,2024-08-16T13:30:48Z,COMPLETED,in_store,0
ORD-003319,WIZ-01454,SHP-15,2024-08-16T12:40:07Z,completed,courier_owl,0
ORD-003320,WIZ-04894,SHP-11,2024-08-16 17:27:01,completed,in_store,0
ORD-003321,WIZ-17347,SHP-03,2024-08-16 17:53:24,completed,in_store,0
ORD-003322,WIZ-03699,SHP-11,2024-08-16T11:34:38Z,completed,courier_owl,0
ORD-003323,WIZ-08558,SHP-15,2024-08-16 15:25:09,completed,in_store,0
ORD-003324,WIZ-10197,SHP-02,2024-08-16T11:26:39Z,completed,in_store,0
ORD-003325,WIZ-07526,SHP-11,2024-08-16T17:02:58Z,COMPLETED,in_store,0
ORD-003326,WIZ-14108,SHP-06,2024-08-16T16:39:07Z,completed,in_store,475
ORD-003327,WIZ-09130,SHP-01,2024-08-16 15:38:33,completed,courier_owl,0
ORD-003328,WIZ-17238,SHP-02,2024-08-16 11:14:59,Completed,in_store,0
ORD-003329,WIZ-09455,SHP-10,2024-08-16 16:02:54,completed,marketplace,0
ORD-003330,WIZ-19698,SHP-07,2024-08-16T14:35:16Z,completed,in_store,0
ORD-003331,WIZ-12737,SHP-10,2024-08-16 12:45:51,completed,in_store,0
ORD-003332,WIZ-05995,SHP-04,2024-08-16 15:15:46,completed,in_store,0
