membership_id,customer_id,guild_id,tier,valid_from,valid_to
MEM-03728,WIZ-05082,GLD-03,apprentice,2025-02-25,
MEM-03729,WIZ-05083,GLD-08,adept,2026-03-08,
MEM-03730,WIZ-05084,GLD-10,Apprentice,2023-04-23,
MEM-03731,WIZ-05085,GLD-10,apprentice,2025-03-29,
MEM-03732,WIZ-05086,GLD-09,apprentice,2026-01-29,
MEM-03733,WIZ-05087,GLD-11,adept,2024-08-05,
MEM-03734,WIZ-05088,GLD-04,Adept,2026-01-28,2026-03-27
MEM-03735,WIZ-05088,GLD-04,archmage,2026-03-27,
MEM-03736,WIZ-05089,GLD-02,Adept,2025-09-26,
MEM-03737,WIZ-05092,GLD-11,APPRENTICE,2024-12-15,
MEM-03738,WIZ-05094,GLD-05,adept,2025-08-23,
MEM-03739,WIZ-05097,GLD-09,apprentice,2023-01-23,
MEM-03740,WIZ-05099,GLD-12,apprentice,2024-02-18,
MEM-03741,WIZ-05101,GLD-12,apprentice,2025-09-13,
MEM-03742,WIZ-05102,GLD-03,adept,2026-05-01,
MEM-03743,WIZ-05103,GLD-09,apprentice,2023-11-26,
MEM-03744,WIZ-05104,GLD-11,APPRENTICE,2026-04-01,
MEM-03745,WIZ-05105,GLD-04,apprentice,2024-07-15,2025-12-25
MEM-03746,WIZ-05105,GLD-04,adept,2025-12-25,
MEM-03747,WIZ-05106,GLD-11,apprentice,2026-06-06,
MEM-03748,WIZ-05108,GLD-05,apprentice,2024-03-11,
MEM-03749,WIZ-05110,GLD-09,Apprentice,2025-10-08,
MEM-03750,WIZ-05111,GLD-07,apprentice,2025-02-13,2025-12-17
MEM-03751,WIZ-05111,GLD-07,Adept,2025-12-17,
MEM-03752,WIZ-05115,GLD-02,apprentice,2023-09-22,
MEM-03753,WIZ-05117,GLD-06,archmage,2026-06-16,
MEM-03754,WIZ-05119,GLD-01,apprentice,2023-09-10,2024-01-28
MEM-03755,WIZ-05119,GLD-01,adept,2024-01-28,
MEM-03756,WIZ-05122,GLD-06,Adept,2026-05-02,
MEM-03757,WIZ-05123,GLD-11,apprentice,2024-11-15,2026-06-21
MEM-03758,WIZ-05123,GLD-11,ADEPT,2026-06-21,
MEM-03759,WIZ-05125,GLD-03,apprentice,2025-10-17,
MEM-03760,WIZ-05126,GLD-11,apprentice,2024-11-17,
MEM-03761,WIZ-05128,GLD-01,apprentice,2023-04-07,2023-08-31
MEM-03762,WIZ-05128,GLD-01,adept,2023-08-31,
MEM-03763,WIZ-05130,GLD-05,apprentice,2024-10-10,
MEM-03764,WIZ-05132,GLD-12,apprentice,2024-03-12,
MEM-03765,WIZ-05133,GLD-09,Adept,2024-09-17,
MEM-03766,WIZ-05134,GLD-04,apprentice,2026-06-16,
MEM-03767,WIZ-05136,GLD-06,archmage,2023-09-29,
MEM-03768,WIZ-05137,GLD-08,Adept,2025-06-16,2025-08-20
MEM-03769,WIZ-05137,GLD-08,ARCHMAGE,2025-08-20,
MEM-03770,WIZ-05138,GLD-11,Adept,2026-06-30,
MEM-03771,WIZ-05139,GLD-03,ADEPT,2026-02-09,
MEM-03772,WIZ-05140,GLD-07,Archmage,2024-05-19,
MEM-03773,WIZ-05141,GLD-02,apprentice,2025-12-01,
MEM-03774,WIZ-05142,GLD-10,adept,2023-09-04,
MEM-03775,WIZ-05143,GLD-09,adept,2023-12-28,
MEM-03776,WIZ-05144,GLD-12,apprentice,2025-08-17,
MEM-03777,WIZ-05145,GLD-07,adept,2026-05-19,
MEM-03778,WIZ-05146,GLD-01,adept,2023-12-06,
MEM-03779,WIZ-05147,GLD-05,apprentice,2025-11-30,
MEM-03780,WIZ-05148,GLD-03,apprentice,2024-03-05,
MEM-03781,WIZ-05151,GLD-11,Adept,2026-04-30,
MEM-03782,WIZ-05153,GLD-04,APPRENTICE,2024-01-14,
MEM-03783,WIZ-05159,GLD-08,apprentice,2023-09-25,
MEM-03784,WIZ-05164,GLD-08,adept,2026-06-21,
MEM-03785,WIZ-05166,GLD-08,Apprentice,2026-02-19,
MEM-03786,WIZ-05168,GLD-10,apprentice,2026-05-17,
MEM-03787,WIZ-05171,GLD-12,apprentice,2024-09-03,
MEM-03788,WIZ-05172,GLD-03,Apprentice,2025-01-03,2025-07-24
MEM-03789,WIZ-05172,GLD-03,Adept,2025-07-24,
MEM-03790,WIZ-05173,GLD-01,apprentice,2024-03-23,2026-01-16
MEM-03791,WIZ-05173,GLD-01,Adept,2026-01-16,
MEM-03792,WIZ-05175,GLD-09,apprentice,2026-06-20,
MEM-03793,WIZ-05176,GLD-11,apprentice,2024-06-06,
MEM-03794,WIZ-05177,GLD-03,adept,2024-02-15,
MEM-03795,WIZ-05178,GLD-06,APPRENTICE,2025-01-05,
MEM-03796,WIZ-05179,GLD-04,adept,2025-07-12,
MEM-03797,WIZ-05180,GLD-11,apprentice,2024-10-11,
MEM-03798,WIZ-05181,GLD-03,Adept,2025-03-12,
MEM-03799,WIZ-05183,GLD-09,Archmage,2023-12-26,
MEM-03800,WIZ-05184,GLD-08,Apprentice,2025-05-26,
MEM-03801,WIZ-05186,GLD-10,Adept,2026-05-18,
MEM-03802,WIZ-05187,GLD-09,apprentice,2024-02-24,
MEM-03803,WIZ-05188,GLD-11,apprentice,2024-09-23,
MEM-03804,WIZ-05190,GLD-09,apprentice,2023-05-21,
MEM-03805,WIZ-05192,GLD-08,adept,2024-12-29,2025-02-28
MEM-03806,WIZ-05192,GLD-08,archmage,2025-02-28,
MEM-03807,WIZ-05194,GLD-12,apprentice,2024-10-11,
MEM-03808,WIZ-05198,GLD-05,apprentice,2026-04-07,
MEM-03809,WIZ-05199,GLD-11,apprentice,2025-12-10,
MEM-03810,WIZ-05200,GLD-08,apprentice,2025-05-20,
MEM-03811,WIZ-05204,GLD-05,ADEPT,2023-12-23,
MEM-03812,WIZ-05205,GLD-07,adept,2026-01-25,2026-06-11
MEM-03813,WIZ-05205,GLD-07,Archmage,2026-06-11,
MEM-03814,WIZ-05207,GLD-12,APPRENTICE,2026-03-05,
MEM-03815,WIZ-05209,GLD-01,apprentice,2026-04-16,
MEM-03816,WIZ-05210,GLD-03,archmage,2025-09-10,
MEM-03817,WIZ-05212,GLD-01,apprentice,2024-10-04,
MEM-03818,WIZ-05213,GLD-10,Archmage,2024-10-15,
MEM-03819,WIZ-05215,GLD-12,apprentice,2024-06-21,
MEM-03820,WIZ-05216,GLD-02,adept,2026-04-12,
MEM-03821,WIZ-05220,GLD-05,archmage,2025-07-15,
MEM-03822,WIZ-05223,GLD-02,adept,2026-03-12,
MEM-03823,WIZ-05224,GLD-09,Archmage,2025-01-24,
MEM-03824,WIZ-05226,GLD-05,adept,2024-07-11,
MEM-03825,WIZ-05227,GLD-12,adept,2026-05-12,
MEM-03826,WIZ-05228,GLD-01,adept,2026-06-08,
MEM-03827,WIZ-05229,GLD-11,apprentice,2025-08-19,
MEM-03828,WIZ-05230,GLD-03,apprentice,2026-02-12,
MEM-03829,WIZ-05231,GLD-10,adept,2025-07-29,
MEM-03830,WIZ-05233,GLD-05,apprentice,2023-12-25,2025-01-04
MEM-03831,WIZ-05233,GLD-05,adept,2025-01-04,
MEM-03832,WIZ-05234,GLD-03,apprentice,2025-06-10,
MEM-03833,WIZ-05235,GLD-08,Adept,2026-06-27,
MEM-03834,WIZ-05236,GLD-04,apprentice,2026-05-10,
MEM-03835,WIZ-05238,GLD-03,apprentice,2024-07-13,
MEM-03836,WIZ-05239,GLD-01,archmage,2026-05-03,
MEM-03837,WIZ-05240,GLD-07,apprentice,2026-06-06,
MEM-03838,WIZ-05241,GLD-04,apprentice,2026-03-20,
MEM-03839,WIZ-05242,GLD-11,apprentice,2025-09-09,
MEM-03840,WIZ-05243,GLD-11,adept,2024-04-29,
MEM-03841,WIZ-05244,GLD-08,apprentice,2025-07-13,
MEM-03842,WIZ-05245,GLD-10,apprentice,2024-10-16,
MEM-03843,WIZ-05246,GLD-02,apprentice,2025-10-21,
MEM-03844,WIZ-05248,GLD-10,archmage,2025-08-20,
MEM-03845,WIZ-05249,GLD-01,apprentice,2026-04-04,
MEM-03846,WIZ-05250,GLD-08,APPRENTICE,2025-12-06,
MEM-03847,WIZ-05252,GLD-12,apprentice,2026-06-24,
MEM-03848,WIZ-05253,GLD-12,apprentice,2023-03-16,
MEM-03849,WIZ-05255,GLD-03,apprentice,2024-10-08,
MEM-03850,WIZ-05256,GLD-05,adept,2024-03-25,
MEM-03851,WIZ-05258,GLD-06,adept,2025-03-18,
MEM-03852,WIZ-05260,GLD-06,archmage,2026-03-27,
MEM-03853,WIZ-05261,GLD-03,apprentice,2025-10-17,
MEM-03854,WIZ-05262,GLD-09,apprentice,2025-11-06,
MEM-03855,WIZ-05263,GLD-02,apprentice,2025-04-12,
MEM-03856,WIZ-05264,GLD-04,adept,2025-06-21,
MEM-03857,WIZ-05265,GLD-02,adept,2025-08-18,
MEM-03858,WIZ-05266,GLD-11,apprentice,2024-09-28,
MEM-03859,WIZ-05267,GLD-08,apprentice,2024-02-16,
MEM-03860,WIZ-05269,GLD-04,Apprentice,2023-07-23,
MEM-03861,WIZ-05272,GLD-06,apprentice,2025-04-07,2025-05-28
MEM-03862,WIZ-05272,GLD-06,adept,2025-05-28,
MEM-03863,WIZ-05275,GLD-03,apprentice,2024-10-17,2026-01-29
MEM-03864,WIZ-05275,GLD-03,adept,2026-01-29,
MEM-03865,WIZ-05276,GLD-05,adept,2026-03-17,2026-04-18
MEM-03866,WIZ-05276,GLD-05,Archmage,2026-04-18,
MEM-03867,WIZ-05278,GLD-06,Archmage,2024-01-13,
MEM-03868,WIZ-05281,GLD-03,apprentice,2024-08-19,
MEM-03869,WIZ-05283,GLD-10,apprentice,2024-05-21,
MEM-03870,WIZ-05284,GLD-08,APPRENTICE,2025-05-17,
MEM-03871,WIZ-05285,GLD-05,apprentice,2023-12-07,
MEM-03872,WIZ-05286,GLD-08,Apprentice,2023-09-10,
MEM-03873,WIZ-05290,GLD-04,Adept,2025-08-11,2026-01-19
MEM-03874,WIZ-05290,GLD-04,archmage,2026-01-19,
MEM-03875,WIZ-05291,GLD-10,adept,2024-10-18,2025-04-02
MEM-03876,WIZ-05291,GLD-10,archmage,2025-04-02,
MEM-03877,WIZ-05292,GLD-01,adept,2024-02-29,
MEM-03878,WIZ-05293,GLD-01,ARCHMAGE,2026-05-20,
MEM-03879,WIZ-05297,GLD-03,Adept,2026-05-19,
MEM-03880,WIZ-05300,GLD-06,apprentice,2025-04-01,
MEM-03881,WIZ-05302,GLD-12,Archmage,2024-05-28,
MEM-03882,WIZ-05303,GLD-01,apprentice,2026-06-21,
MEM-03883,WIZ-05304,GLD-07,APPRENTICE,2025-08-25,
MEM-03884,WIZ-05305,GLD-08,apprentice,2025-10-04,
MEM-03885,WIZ-05306,GLD-02,APPRENTICE,2024-11-08,
MEM-03886,WIZ-05307,GLD-10,adept,2026-02-26,
MEM-03887,WIZ-05309,GLD-12,apprentice,2024-11-18,2026-03-17
MEM-03888,WIZ-05309,GLD-12,adept,2026-03-17,
MEM-03889,WIZ-05311,GLD-12,apprentice,2024-04-04,
MEM-03890,WIZ-05312,GLD-07,Adept,2024-05-09,
MEM-03891,WIZ-05313,GLD-10,Apprentice,2026-04-22,
MEM-03892,WIZ-05314,GLD-07,apprentice,2023-10-03,
MEM-03893,WIZ-05315,GLD-04,adept,2024-10-11,
MEM-03894,WIZ-05316,GLD-12,apprentice,2024-11-19,
MEM-03895,WIZ-05317,GLD-06,apprentice,2025-03-25,
MEM-03896,WIZ-05322,GLD-04,apprentice,2025-02-02,
MEM-03897,WIZ-05323,GLD-06,Adept,2025-07-19,
MEM-03898,WIZ-05324,GLD-05,apprentice,2025-11-25,
MEM-03899,WIZ-05326,GLD-08,Apprentice,2024-09-09,
MEM-03900,WIZ-05329,GLD-11,apprentice,2023-04-11,
MEM-03901,WIZ-05330,GLD-09,apprentice,2024-03-05,2025-11-15
MEM-03902,WIZ-05330,GLD-09,adept,2025-11-15,
MEM-03903,WIZ-05331,GLD-05,Adept,2026-06-14,
MEM-03904,WIZ-05332,GLD-01,Apprentice,2026-03-30,
MEM-03905,WIZ-05333,GLD-06,apprentice,2024-11-13,2024-12-17
MEM-03906,WIZ-05333,GLD-06,adept,2024-12-17,
MEM-03907,WIZ-05334,GLD-02,adept,2023-12-01,2025-04-29
MEM-03908,WIZ-05334,GLD-02,archmage,2025-04-29,
MEM-03909,WIZ-05335,GLD-10,apprentice,2025-11-22,
MEM-03910,WIZ-05336,GLD-11,apprentice,2026-05-17,
MEM-03911,WIZ-05337,GLD-12,apprentice,2023-06-03,
MEM-03912,WIZ-05338,GLD-05,Apprentice,2024-03-04,
MEM-03913,WIZ-05342,GLD-07,adept,2024-05-31,2025-12-25
MEM-03914,WIZ-05342,GLD-07,ARCHMAGE,2025-12-25,
MEM-03915,WIZ-05343,GLD-07,apprentice,2023-08-04,2024-06-03
MEM-03916,WIZ-05343,GLD-07,ADEPT,2024-06-03,
MEM-03917,WIZ-05344,GLD-07,adept,2024-09-04,
MEM-03918,WIZ-05346,GLD-09,apprentice,2025-09-12,
MEM-03919,WIZ-05347,GLD-01,ARCHMAGE,2023-04-27,
MEM-03920,WIZ-05349,GLD-06,Archmage,2024-04-30,
MEM-03921,WIZ-05351,GLD-05,apprentice,2025-08-14,
MEM-03922,WIZ-05353,GLD-01,apprentice,2026-02-03,
MEM-03923,WIZ-05355,GLD-11,ADEPT,2023-06-04,
MEM-03924,WIZ-05356,GLD-11,archmage,2026-03-16,
MEM-03925,WIZ-05357,GLD-08,APPRENTICE,2025-12-19,
MEM-03926,WIZ-05358,GLD-04,apprentice,2025-12-07,
MEM-03927,WIZ-05359,GLD-12,adept,2025-11-07,
MEM-03928,WIZ-05360,GLD-01,adept,2023-08-09,
MEM-03929,WIZ-05361,GLD-01,apprentice,2024-03-12,
MEM-03930,WIZ-05363,GLD-04,adept,2024-06-08,
MEM-03931,WIZ-05366,GLD-01,adept,2025-07-29,
MEM-03932,WIZ-05369,GLD-05,APPRENTICE,2026-04-14,
MEM-03933,WIZ-05371,GLD-07,apprentice,2025-04-12,
MEM-03934,WIZ-05373,GLD-08,adept,2024-04-13,
MEM-03935,WIZ-05374,GLD-04,apprentice,2023-10-09,2024-04-10
MEM-03936,WIZ-05374,GLD-04,adept,2024-04-10,
MEM-03937,WIZ-05375,GLD-02,Adept,2026-06-07,
MEM-03938,WIZ-05376,GLD-02,archmage,2026-05-03,
MEM-03939,WIZ-05377,GLD-03,Apprentice,2026-06-27,
MEM-03940,WIZ-05378,GLD-12,apprentice,2025-02-12,2026-03-20
MEM-03941,WIZ-05378,GLD-12,adept,2026-03-20,
MEM-03942,WIZ-05379,GLD-08,apprentice,2026-06-25,
MEM-03943,WIZ-05380,GLD-01,adept,2024-12-08,
MEM-03944,WIZ-05381,GLD-01,apprentice,2025-10-24,
MEM-03945,WIZ-05383,GLD-06,apprentice,2026-04-30,
MEM-03946,WIZ-05384,GLD-02,apprentice,2026-06-18,
MEM-03947,WIZ-05385,GLD-10,apprentice,2025-05-01,
MEM-03948,WIZ-05386,GLD-06,apprentice,2025-12-12,
MEM-03949,WIZ-05387,GLD-02,apprentice,2025-02-26,
MEM-03950,WIZ-05388,GLD-08,apprentice,2026-01-23,
MEM-03951,WIZ-05389,GLD-06,Adept,2026-05-26,
MEM-03952,WIZ-05391,GLD-11,ADEPT,2025-04-17,
MEM-03953,WIZ-05392,GLD-04,apprentice,2024-02-05,
MEM-03954,WIZ-05393,GLD-04,APPRENTICE,2024-06-15,
MEM-03955,WIZ-05394,GLD-12,apprentice,2024-03-03,
MEM-03956,WIZ-05396,GLD-04,adept,2024-11-25,
MEM-03957,WIZ-05397,GLD-09,APPRENTICE,2026-05-14,
MEM-03958,WIZ-05400,GLD-02,apprentice,2023-12-21,
MEM-03959,WIZ-05401,GLD-11,APPRENTICE,2025-04-10,
MEM-03960,WIZ-05402,GLD-05,adept,2025-04-27,
MEM-03961,WIZ-05404,GLD-05,Archmage,2026-03-19,
MEM-03962,WIZ-05406,GLD-02,apprentice,2024-03-17,
MEM-03963,WIZ-05407,GLD-05,apprentice,2025-03-13,
MEM-03964,WIZ-05408,GLD-11,ADEPT,2025-05-26,
MEM-03965,WIZ-05410,GLD-09,apprentice,2024-02-26,
MEM-03966,WIZ-05412,GLD-12,Archmage,2026-02-24,
MEM-03967,WIZ-05414,GLD-12,Apprentice,2025-03-29,
MEM-03968,WIZ-05415,GLD-11,apprentice,2025-06-24,2025-08-15
MEM-03969,WIZ-05415,GLD-11,adept,2025-08-15,
MEM-03970,WIZ-05416,GLD-01,Apprentice,2026-06-15,
MEM-03971,WIZ-05419,GLD-08,Adept,2024-10-14,
MEM-03972,WIZ-05421,GLD-11,Apprentice,2026-01-17,2026-03-03
MEM-03973,WIZ-05421,GLD-11,adept,2026-03-03,
MEM-03974,WIZ-05422,GLD-04,APPRENTICE,2024-12-07,
MEM-03975,WIZ-05423,GLD-12,apprentice,2026-04-21,
MEM-03976,WIZ-05424,GLD-10,Apprentice,2025-07-30,
MEM-03977,WIZ-05425,GLD-10,Adept,2025-04-14,
MEM-03978,WIZ-05426,GLD-07,apprentice,2026-06-21,
MEM-03979,WIZ-05428,GLD-12,apprentice,2025-10-29,
MEM-03980,WIZ-05430,GLD-06,apprentice,2024-08-31,
MEM-03981,WIZ-05432,GLD-07,apprentice,2026-05-29,
MEM-03982,WIZ-05433,GLD-03,adept,2026-05-15,
MEM-03983,WIZ-05434,GLD-08,apprentice,2026-05-15,
MEM-03984,WIZ-05435,GLD-08,Apprentice,2025-12-17,
MEM-03985,WIZ-05436,GLD-08,Apprentice,2025-09-14,
MEM-03986,WIZ-05437,GLD-03,apprentice,2025-04-30,
MEM-03987,WIZ-05438,GLD-09,apprentice,2024-09-14,
MEM-03988,WIZ-05439,GLD-11,apprentice,2024-08-07,
MEM-03989,WIZ-05440,GLD-08,apprentice,2025-03-01,
MEM-03990,WIZ-05442,GLD-09,adept,2024-08-19,
MEM-03991,WIZ-05443,GLD-04,Apprentice,2024-10-03,
MEM-03992,WIZ-05444,GLD-03,adept,2024-12-30,2026-04-23
MEM-03993,WIZ-05444,GLD-03,archmage,2026-04-23,
MEM-03994,WIZ-05445,GLD-10,apprentice,2025-10-05,
MEM-03995,WIZ-05446,GLD-09,apprentice,2025-06-29,
MEM-03996,WIZ-05451,GLD-02,adept,2025-03-05,
MEM-03997,WIZ-05452,GLD-07,Adept,2026-04-22,
MEM-03998,WIZ-05453,GLD-08,adept,2026-05-13,
MEM-03999,WIZ-05454,GLD-01,apprentice,2025-11-01,
MEM-04000,WIZ-05457,GLD-11,Apprentice,2025-06-05,2026-06-24
MEM-04001,WIZ-05457,GLD-11,adept,2026-06-24,
MEM-04002,WIZ-05461,GLD-10,apprentice,2024-12-13,
MEM-04003,WIZ-05463,GLD-05,APPRENTICE,2025-11-12,
MEM-04004,WIZ-05464,GLD-02,apprentice,2025-02-17,
MEM-04005,WIZ-05465,GLD-08,apprentice,2026-05-07,
MEM-04006,WIZ-05466,GLD-09,adept,2026-06-20,
MEM-04007,WIZ-05468,GLD-08,apprentice,2026-01-10,
MEM-04008,WIZ-05469,GLD-02,apprentice,2026-02-06,
MEM-04009,WIZ-05470,GLD-12,Adept,2025-06-30,2026-04-27
MEM-04010,WIZ-05470,GLD-12,Archmage,2026-04-27,
MEM-04011,WIZ-05471,GLD-12,APPRENTICE,2026-01-13,
MEM-04012,WIZ-05472,GLD-04,apprentice,2024-11-20,
MEM-04013,WIZ-05473,GLD-11,adept,2024-08-20,
MEM-04014,WIZ-05474,GLD-05,archmage,2025-08-03,
MEM-04015,WIZ-05475,GLD-07,apprentice,2024-09-21,
MEM-04016,WIZ-05476,GLD-03,Apprentice,2025-08-31,
MEM-04017,WIZ-05478,GLD-07,adept,2026-01-20,
MEM-04018,WIZ-05480,GLD-11,adept,2026-03-21,
MEM-04019,WIZ-05481,GLD-06,apprentice,2026-06-09,
MEM-04020,WIZ-05484,GLD-05,apprentice,2026-04-26,2026-06-14
MEM-04021,WIZ-05484,GLD-05,adept,2026-06-14,
MEM-04022,WIZ-05485,GLD-07,Apprentice,2024-08-01,
MEM-04023,WIZ-05488,GLD-10,apprentice,2023-07-11,
MEM-04024,WIZ-05489,GLD-06,Apprentice,2024-05-01,
MEM-04025,WIZ-05490,GLD-12,apprentice,2025-07-20,
MEM-04026,WIZ-05496,GLD-09,apprentice,2023-11-13,
MEM-04027,WIZ-05497,GLD-10,Apprentice,2025-10-17,
MEM-04028,WIZ-05498,GLD-03,archmage,2024-07-11,
MEM-04029,WIZ-05500,GLD-06,adept,2023-07-07,
MEM-04030,WIZ-05503,GLD-11,archmage,2025-06-17,
MEM-04031,WIZ-05506,GLD-10,adept,2024-10-12,
MEM-04032,WIZ-05507,GLD-03,Apprentice,2024-05-02,
MEM-04033,WIZ-05508,GLD-01,Apprentice,2025-03-05,
MEM-04034,WIZ-05509,GLD-05,Adept,2026-06-23,
MEM-04035,WIZ-05511,GLD-12,Apprentice,2023-01-18,
MEM-04036,WIZ-05512,GLD-03,archmage,2026-06-08,
MEM-04037,WIZ-05515,GLD-05,apprentice,2025-04-06,
MEM-04038,WIZ-05517,GLD-12,apprentice,2026-06-01,
MEM-04039,WIZ-05518,GLD-09,apprentice,2023-04-22,
MEM-04040,WIZ-05519,GLD-05,apprentice,2024-09-25,
MEM-04041,WIZ-05520,GLD-06,apprentice,2024-09-28,
MEM-04042,WIZ-05521,GLD-11,apprentice,2025-02-11,2025-09-22
MEM-04043,WIZ-05521,GLD-11,adept,2025-09-22,
MEM-04044,WIZ-05523,GLD-09,APPRENTICE,2026-02-13,
MEM-04045,WIZ-05524,GLD-07,apprentice,2025-07-06,
MEM-04046,WIZ-05527,GLD-07,archmage,2026-02-13,
MEM-04047,WIZ-05528,GLD-03,adept,2026-04-02,
MEM-04048,WIZ-05530,GLD-11,archmage,2024-09-20,
MEM-04049,WIZ-05531,GLD-01,apprentice,2026-06-02,
MEM-04050,WIZ-05534,GLD-11,adept,2024-03-26,
MEM-04051,WIZ-05537,GLD-08,apprentice,2024-03-28,
MEM-04052,WIZ-05538,GLD-10,Apprentice,2024-10-24,
MEM-04053,WIZ-05539,GLD-07,adept,2024-10-01,
MEM-04054,WIZ-05541,GLD-11,apprentice,2024-10-25,
MEM-04055,WIZ-05544,GLD-03,apprentice,2025-03-31,
MEM-04056,WIZ-05545,GLD-08,apprentice,2024-07-13,
MEM-04057,WIZ-05546,GLD-12,ADEPT,2024-02-16,2024-10-27
MEM-04058,WIZ-05546,GLD-12,archmage,2024-10-27,
MEM-04059,WIZ-05548,GLD-05,apprentice,2024-12-11,
MEM-04060,WIZ-05549,GLD-09,apprentice,2026-04-11,
MEM-04061,WIZ-05550,GLD-05,apprentice,2023-07-03,
MEM-04062,WIZ-05552,GLD-08,apprentice,2026-06-17,
MEM-04063,WIZ-05553,GLD-11,apprentice,2025-12-03,
MEM-04064,WIZ-05554,GLD-08,archmage,2026-02-14,
MEM-04065,WIZ-05555,GLD-08,apprentice,2023-04-23,
MEM-04066,WIZ-05556,GLD-02,apprentice,2024-02-16,
MEM-04067,WIZ-05557,GLD-07,Apprentice,2026-06-30,
MEM-04068,WIZ-05559,GLD-08,Archmage,2024-12-18,
MEM-04069,WIZ-05561,GLD-05,Apprentice,2024-08-21,
MEM-04070,WIZ-05563,GLD-03,apprentice,2026-06-13,
MEM-04071,WIZ-05565,GLD-04,archmage,2025-11-10,
MEM-04072,WIZ-05567,GLD-08,Adept,2026-04-26,2026-05-27
MEM-04073,WIZ-05567,GLD-08,archmage,2026-05-27,
MEM-04074,WIZ-05569,GLD-11,adept,2024-11-03,
MEM-04075,WIZ-05571,GLD-09,apprentice,2026-04-08,
MEM-04076,WIZ-05572,GLD-10,Apprentice,2023-06-25,
MEM-04077,WIZ-05573,GLD-10,adept,2023-07-13,
MEM-04078,WIZ-05574,GLD-09,ADEPT,2026-05-12,
MEM-04079,WIZ-05575,GLD-08,apprentice,2023-03-03,
MEM-04080,WIZ-05576,GLD-12,Adept,2023-12-09,
MEM-04081,WIZ-05577,GLD-09,apprentice,2024-10-12,
MEM-04082,WIZ-05579,GLD-05,APPRENTICE,2026-06-26,
MEM-04083,WIZ-05580,GLD-04,Adept,2026-02-12,
MEM-04084,WIZ-05581,GLD-08,adept,2026-04-18,
MEM-04085,WIZ-05582,GLD-03,apprentice,2025-01-21,
MEM-04086,WIZ-05583,GLD-07,apprentice,2023-12-29,
MEM-04087,WIZ-05584,GLD-04,apprentice,2026-03-31,2026-06-24
MEM-04088,WIZ-05584,GLD-04,adept,2026-06-24,
MEM-04089,WIZ-05585,GLD-06,adept,2026-06-19,
MEM-04090,WIZ-05586,GLD-01,apprentice,2026-03-30,
MEM-04091,WIZ-05587,GLD-06,apprentice,2026-05-26,
MEM-04092,WIZ-05588,GLD-07,Archmage,2026-06-06,
MEM-04093,WIZ-05589,GLD-08,adept,2026-06-12,
MEM-04094,WIZ-05591,GLD-07,ADEPT,2023-11-21,
MEM-04095,WIZ-05593,GLD-10,apprentice,2026-06-25,
MEM-04096,WIZ-05594,GLD-07,apprentice,2023-07-07,2024-11-22
MEM-04097,WIZ-05594,GLD-07,adept,2024-11-22,
MEM-04098,WIZ-05595,GLD-08,apprentice,2026-05-11,
MEM-04099,WIZ-05596,GLD-03,apprentice,2024-02-23,
MEM-04100,WIZ-05599,GLD-04,apprentice,2026-03-22,
MEM-04101,WIZ-05600,GLD-09,Archmage,2024-11-14,
MEM-04102,WIZ-05603,GLD-06,Adept,2025-11-01,
MEM-04103,WIZ-05605,GLD-12,apprentice,2025-08-22,
MEM-04104,WIZ-05607,GLD-01,apprentice,2025-06-17,
MEM-04105,WIZ-05608,GLD-05,apprentice,2024-02-08,
MEM-04106,WIZ-05609,GLD-03,Archmage,2024-06-04,
MEM-04107,WIZ-05610,GLD-07,adept,2023-09-15,
MEM-04108,WIZ-05611,GLD-01,Apprentice,2025-11-06,
MEM-04109,WIZ-05612,GLD-12,apprentice,2025-11-15,2026-03-15
MEM-04110,WIZ-05612,GLD-12,adept,2026-03-15,
MEM-04111,WIZ-05615,GLD-09,adept,2025-10-26,
MEM-04112,WIZ-05616,GLD-09,adept,2023-05-06,
MEM-04113,WIZ-05618,GLD-01,Apprentice,2025-07-02,
MEM-04114,WIZ-05620,GLD-04,Adept,2026-05-09,
MEM-04115,WIZ-05621,GLD-12,Adept,2025-08-10,
MEM-04116,WIZ-05622,GLD-04,apprentice,2023-09-29,
MEM-04117,WIZ-05625,GLD-04,archmage,2026-03-24,
MEM-04118,WIZ-05626,GLD-02,apprentice,2026-06-26,
MEM-04119,WIZ-05627,GLD-05,Adept,2026-06-12,
MEM-04120,WIZ-05629,GLD-02,adept,2026-06-03,
MEM-04121,WIZ-05631,GLD-08,Adept,2024-10-13,
MEM-04122,WIZ-05632,GLD-06,apprentice,2025-04-25,
MEM-04123,WIZ-05633,GLD-02,adept,2025-05-31,
MEM-04124,WIZ-05635,GLD-03,Adept,2026-04-02,
MEM-04125,WIZ-05640,GLD-09,adept,2024-07-08,2025-02-01
MEM-04126,WIZ-05640,GLD-09,archmage,2025-02-01,
MEM-04127,WIZ-05641,GLD-07,apprentice,2024-04-09,
MEM-04128,WIZ-05643,GLD-12,ADEPT,2025-12-30,
MEM-04129,WIZ-05645,GLD-12,apprentice,2024-12-04,
MEM-04130,WIZ-05646,GLD-03,apprentice,2026-04-12,
MEM-04131,WIZ-05648,GLD-03,adept,2023-04-16,
MEM-04132,WIZ-05649,GLD-02,adept,2026-01-18,
MEM-04133,WIZ-05650,GLD-07,Apprentice,2024-11-18,
MEM-04134,WIZ-05651,GLD-10,Apprentice,2026-03-21,
